Release ID, Filepath, Size, LOC Touched, NR, NFix, NAuth, LOC Added, Max LOC Added, Average LOC Added, Churn, Max Churn, Average Churn
3,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,42,1,0,1,42,42,42.0,42,42,42.0
3,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,62,2,0,2,59,56,29.5,56,56,28.0
3,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,44,1,0,1,44,44,44.0,44,44,44.0
3,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,26,1,0,1,26,26,26.0,26,26,26.0
3,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,282,8,1,4,268,162,33.5,254,162,31.75
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,45835,17,3,3,31359,6504,1844.6470588235295,16883,6095,993.1176470588235
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,74,1,0,1,74,74,74.0,74,74,74.0
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,157,2,0,2,155,153,77.5,153,153,76.5
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,72,5,0,3,70,43,14.0,68,43,13.6
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,102,3,0,3,101,59,33.666666666666664,100,59,33.333333333333336
3,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,549,934,10,3,3,742,397,74.2,550,397,55.0
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,443,3,1,1,440,424,146.66666666666666,437,424,145.66666666666666
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1033,1390,11,5,3,1214,1029,110.36363636363636,1038,1029,94.36363636363636
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,101,120,3,1,2,112,92,37.333333333333336,104,92,34.666666666666664
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,331,432,5,2,2,382,357,76.4,332,357,66.4
3,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,1,0,1,123,123,123.0,123,123,123.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,212,4,1,3,159,104,39.75,106,104,26.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,196,7,1,4,151,103,21.571428571428573,106,103,15.142857142857142
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,93,166,6,2,5,130,91,21.666666666666668,94,91,15.666666666666666
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,205,4,1,3,153,100,38.25,101,100,25.25
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,56,2,1,2,47,45,23.5,38,45,19.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,584,698,19,5,4,663,289,34.89473684210526,628,289,33.05263157894737
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,40,3,0,3,36,31,12.0,32,31,10.666666666666666
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,111,1,0,1,111,111,111.0,111,111,111.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,37,2,0,2,36,35,18.0,35,35,17.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,90,3,1,3,90,81,30.0,90,81,30.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,27,1,0,1,27,27,27.0,27,27,27.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,28,1,0,1,28,28,28.0,28,28,28.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,110,9,1,3,101,29,11.222222222222221,92,29,10.222222222222221
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,885,1673,24,8,4,1326,561,55.25,979,561,40.791666666666664
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,99,3,0,3,83,64,27.666666666666668,67,64,22.333333333333332
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,31,2,0,2,30,29,15.0,29,29,14.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,105,1,0,1,105,105,105.0,105,105,105.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,74,3,0,3,73,64,24.333333333333332,72,64,24.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,43,2,0,2,40,37,20.0,37,37,18.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,67,3,0,1,57,51,19.0,47,51,15.666666666666666
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,31,1,0,1,31,31,31.0,31,31,31.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,122,5,1,4,106,68,21.2,90,68,18.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,515,12,2,4,369,153,30.75,223,153,18.583333333333332
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,252,3,0,2,233,153,77.66666666666667,214,153,71.33333333333333
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,125,5,1,4,116,72,23.2,107,72,21.4
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,37,1,0,1,37,37,37.0,37,37,37.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,27,1,0,1,27,27,27.0,27,27,27.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,48,1,0,1,48,48,48.0,48,48,48.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,166,171,3,2,2,169,149,56.333333333333336,167,149,55.666666666666664
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,269,4,1,1,241,163,60.25,213,163,53.25
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,866,877,2,1,2,872,866,436.0,867,866,433.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,221,3,0,1,190,118,63.333333333333336,159,118,53.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,108,2,1,1,104,100,52.0,100,100,50.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,104,2,1,1,100,96,50.0,96,96,48.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,841,964,9,4,3,903,559,100.33333333333333,842,559,93.55555555555556
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,709,20,2,4,622,364,31.1,535,364,26.75
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,85,2,1,1,84,77,42.0,83,77,41.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,63,1,0,1,63,63,63.0,63,63,63.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,80,2,0,2,78,76,39.0,76,76,38.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,206,3,1,2,204,190,68.0,202,190,67.33333333333333
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,199,7,1,4,177,158,25.285714285714285,155,158,22.142857142857142
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1262,2317,18,7,5,1790,736,99.44444444444444,1263,736,70.16666666666667
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,78,2,0,2,76,74,38.0,74,74,37.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,131,5,0,4,116,93,23.2,101,93,20.2
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,27,1,0,1,27,27,27.0,27,27,27.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,1,0,1,22,22,22.0,22,22,22.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,489,539,9,1,5,515,426,57.22222222222222,491,426,54.55555555555556
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,1,0,1,62,62,62.0,62,62,62.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,67,3,0,3,63,58,21.0,59,58,19.666666666666668
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,109,4,0,3,104,91,26.0,99,91,24.75
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,29,2,0,2,28,27,14.0,27,27,13.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,81,2,0,2,79,77,39.5,77,77,38.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,1377,15,5,4,1120,703,74.66666666666667,863,703,57.53333333333333
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,68,3,2,1,66,64,22.0,64,64,21.333333333333332
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,45,1,0,1,45,45,45.0,45,45,45.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,71,2,0,2,67,63,33.5,63,63,31.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,54,2,0,2,54,37,27.0,54,37,27.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,66,2,0,2,65,64,32.5,64,64,32.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,140,3,0,3,136,124,45.333333333333336,132,124,44.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,177,224,9,0,4,203,159,22.555555555555557,182,159,20.22222222222222
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,70,1,0,1,70,70,70.0,70,70,70.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,50,3,0,3,43,36,14.333333333333334,36,36,12.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,62,2,0,2,60,57,30.0,58,57,29.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,1,0,1,62,62,62.0,62,62,62.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,160,5,0,3,146,129,29.2,132,129,26.4
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,80,3,0,3,77,73,25.666666666666668,74,73,24.666666666666668
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,96,4,1,3,91,82,22.75,86,82,21.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,1,0,1,74,74,74.0,74,74,74.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,52,2,0,2,50,48,25.0,48,48,24.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,88,3,0,3,81,60,27.0,74,60,24.666666666666668
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,102,4,0,3,94,70,23.5,86,70,21.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,599,9,0,4,477,241,53.0,355,180,39.44444444444444
3,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,1,0,1,53,53,53.0,53,53,53.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,798,1152,19,3,4,978,450,51.473684210526315,804,450,42.31578947368421
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,91,3,0,2,83,39,27.666666666666668,75,39,25.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,167,7,1,4,146,78,20.857142857142858,125,78,17.857142857142858
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,236,9,2,4,218,81,24.22222222222222,200,77,22.22222222222222
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,188,4,0,1,161,82,40.25,134,82,33.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,65,2,0,2,61,57,30.5,57,57,28.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,143,5,0,3,133,104,26.6,123,104,24.6
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,204,340,7,0,4,303,187,43.285714285714285,266,187,38.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,162,1,0,1,162,162,162.0,162,162,162.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,132,2,0,1,131,130,65.5,130,130,65.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,108,1,0,1,108,108,108.0,108,108,108.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,353,358,3,1,1,356,353,118.66666666666667,354,353,118.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,100,4,0,3,94,75,23.5,88,75,22.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,1,0,1,28,28,28.0,28,28,28.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,57,64,4,0,3,61,52,15.25,58,52,14.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,306,326,3,1,3,317,310,105.66666666666667,308,310,102.66666666666667
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,340,875,8,1,4,609,428,76.125,343,428,42.875
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,164,2,0,2,134,104,67.0,104,104,52.0
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,37,2,0,2,36,35,18.0,35,35,17.5
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,100,2,0,2,99,98,49.5,98,98,49.0
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,149,5,1,4,133,78,26.6,117,78,23.4
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java,84,84,1,0,1,84,84,84.0,84,84,84.0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,132,1,1,1,132,132,132.0,132,132,132.0
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java,98,100,2,1,1,99,94,49.5,98,94,49.0
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java,100,102,2,1,1,101,96,50.5,100,96,50.0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java,81,81,1,0,1,81,81,81.0,81,81,81.0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java,98,98,1,0,1,98,98,98.0,98,98,98.0
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java,341,341,1,0,1,341,341,341.0,341,341,341.0
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,113,171,7,0,4,142,113,20.285714285714285,113,113,16.142857142857142
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,68,3,0,2,63,58,21.0,58,58,19.333333333333332
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,127,153,7,1,4,140,122,20.0,127,122,18.142857142857142
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,376,508,10,1,4,442,365,44.2,376,365,37.6
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,107,141,8,2,4,124,98,15.5,107,98,13.375
3,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java,70,70,1,0,1,70,70,70.0,70,70,70.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,33,2,0,2,32,31,16.0,31,31,15.5
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,34,2,0,2,33,32,16.5,32,32,16.0
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,331,3,0,2,279,226,93.0,227,226,75.66666666666667
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,243,5,1,3,229,177,45.8,215,177,43.0
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,273,306,5,2,4,290,260,58.0,274,260,54.8
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,460,649,9,2,4,555,425,61.666666666666664,461,425,51.22222222222222
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,344,6,1,4,241,137,40.166666666666664,138,137,23.0
4,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,966,9,2,5,662,294,73.55555555555556,358,252,39.77777777777778
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,4382,69,20,5,2815,545,40.79710144927536,1248,545,18.08695652173913
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,55,2,0,2,53,52,26.5,51,52,25.5
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,229,7,2,5,193,81,27.571428571428573,157,81,22.428571428571427
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,35,2,0,2,33,33,16.5,31,33,15.5
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,981,1074,12,2,4,1041,684,86.75,1008,684,84.0
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,416,8,0,4,310,168,38.75,204,168,25.5
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,362,7,3,4,312,195,44.57142857142857,262,195,37.42857142857143
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,553,2257,34,8,5,1562,487,45.94117647058823,867,487,25.5
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,40,1,1,1,40,40,40.0,40,40,40.0
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,369,745,18,5,5,566,124,31.444444444444443,387,124,21.5
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,456,8,3,4,423,228,52.875,390,211,48.75
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,51,1,0,1,51,51,51.0,51,51,51.0
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,577,1003,22,6,3,820,378,37.27272727272727,637,378,28.954545454545453
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,1,0,1,32,32,32.0,32,32,32.0
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,116,3,0,1,92,69,30.666666666666668,68,69,22.666666666666668
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,188,530,20,6,3,422,183,21.1,314,183,15.7
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,582,1205,18,5,3,1022,550,56.77777777777778,839,550,46.611111111111114
